id1,id2,Length,Loading,Cost,Geom
24701.0,24707.0,0.252,0.03,2517.96235797589,"MULTILINESTRING ((-131077.5762181029 3179525.067011888, -131106.256613175 3179538.138967126), (-131077.5762181029 3179525.067011888, -131045.606049776 3179497.789932121), (-131045.606049776 3179497.789932121, -131019.4767657947 3179464.669697145), (-131019.4767657947 3179464.669697145, -130995.4482074477 3179420.265218208), (-130952.264524489 3179347.309080153, -130972.1667446443 3179390.225844136), (-130972.1667446443 3179390.225844136, -130995.4482074477 3179420.265218208))"
20335.0,25704.0,0.388,0.148,3875.2858764210096,"MULTILINESTRING ((-131824.4069743648 3179417.079028045, -131815.7994614369 3179366.83850471), (-131811.6981498612 3179217.17208164, -131830.2312006096 3179245.252639054), (-131811.6981498612 3179217.17208164, -131805.3294428023 3179249.737929442), (-131830.2312006096 3179245.252639054, -131881.4688832444 3179290.011340267), (-131881.4688832444 3179290.011340267, -131917.7882910027 3179322.306669901), (-131917.7882910027 3179322.306669901, -131941.4660876239 3179345.634261289), (-131815.7994614369 3179366.83850471, -131807.4339404075 3179321.112836426), (-131807.4339404075 3179321.112836426, -131801.2180895777 3179284.901331819), (-131801.2180895777 3179284.901331819, -131805.3294428023 3179249.737929442))"
24695.0,28745.0,0.011,0.031,114.22924824324078,"MULTILINESTRING ((-131370.1653552561 3179530.240315493, -131363.0702943653 3179521.288035197))"
23653.0,31208.0,0.492,0.087,4917.1416136538,"MULTILINESTRING ((-147109.0107855565 3177295.090928935, -147103.63379969 3177180.516833246), (-147109.0107855565 3177295.090928935, -147080.9803245683 3177291.304916803), (-147103.63379969 3177180.516833246, -147088.0329268311 3177149.542552887), (-147088.0329268311 3177149.542552887, -147089.0662606574 3177104.830758078), (-146948.1088045074 3177170.982944562, -146980.9578977548 3177171.319457035), (-146980.9578977548 3177171.319457035, -146994.1219639132 3177134.321934818), (-146994.1219639132 3177134.321934818, -147089.0662606574 3177104.830758078))"
23664.0,31266.0,0.29,0.039,2900.0158461815668,"MULTILINESTRING ((-147712.6738823896 3177583.07577988, -147700.2608638727 3177518.619832169), (-147712.6738823896 3177583.07577988, -147682.6738823896 3177613.07577988), (-147682.6738823896 3177613.07577988, -147652.6738823896 3177643.07577988), (-147652.6738823896 3177643.07577988, -147622.6738823896 3177673.07577988), (-147622.6738823896 3177673.07577988, -147622.6738823896 3177703.07577988), (-147622.6738823896 3177703.07577988, -147562.6738823896 3177733.07577988))"
23698.0,23664.0,0.75,0.073,7495.660297772181,"MULTILINESTRING ((-147053.1318709162 3177437.385633672, -147087.659461344 3177399.149909054), (-147087.659461344 3177399.149909054, -147116.2700724786 3177381.328326618), (-147116.2700724786 3177381.328326618, -147153.8929071602 3177415.396755804), (-147153.8929071602 3177415.396755804, -147553.796679644 3177592.078817676), (-147553.796679644 3177592.078817676, -147589.2840489354 3177570.01041616), (-147589.2840489354 3177570.01041616, -147637.5041272938 3177522.769581247), (-147637.5041272938 3177522.769581247, -147669.2509314495 3177511.286465061), (-147669.2509314495 3177511.286465061, -147700.2608638727 3177518.619832169))"
31317.0,31304.0,0.663,0.796,6627.715276790737,"MULTILINESTRING ((-139518.0515961029 3170316.857518089, -139428.0515961029 3170346.857518089), (-139518.0515961029 3170316.857518089, -139548.0515961029 3170406.857518089), (-139308.0515961029 3170316.857518089, -139398.0515961029 3170376.857518089), (-139308.0515961029 3170316.857518089, -139278.0515961029 3170316.857518089), (-139428.0515961029 3170346.857518089, -139428.0515961029 3170376.857518089), (-139428.0515961029 3170376.857518089, -139398.0515961029 3170376.857518089), (-139578.0515961029 3170406.857518089, -139578.0515961029 3170436.857518089), (-139578.0515961029 3170406.857518089, -139548.0515961029 3170406.857518089), (-139578.0515961029 3170436.857518089, -139668.0515961029 3170466.857518089), (-139698.0515961029 3170466.857518089, -139668.0515961029 3170466.857518089), (-139698.0515961029 3170466.857518089, -139698.0515961029 3170496.857518089), (-139758.0515961029 3170496.857518089, -139728.0515961029 3170496.857518089), (-139728.0515961029 3170496.857518089, -139698.0515961029 3170496.857518089))"
27677.0,31317.0,0.613,0.814,6125.740599142672,"MULTILINESTRING ((-139908.0515961029 3170496.857518089, -139938.0515961029 3170586.857518089), (-139908.0515961029 3170496.857518089, -139758.0515961029 3170496.857518089), (-139938.0515961029 3170586.857518089, -139878.0515961029 3170706.857518089), (-139878.0515961029 3170706.857518089, -139945.5482082424 3170848.695264588), (-140020.0139927823 3170840.319010152, -139945.5482082424 3170848.695264588))"
31379.0,31384.0,0.576,0.912,5758.2520312449415,"MULTILINESTRING ((-146899.6590617808 3181644.85882391, -146869.6590617808 3181644.85882391), (-146899.6590617808 3181644.85882391, -146989.6590617808 3181734.85882391), (-146659.6590617808 3181674.85882391, -146629.6590617808 3181704.85882391), (-146659.6590617808 3181674.85882391, -146719.6590617808 3181674.85882391), (-146629.6590617808 3181704.85882391, -146539.6590617808 3181704.85882391), (-146989.6590617808 3181734.85882391, -147019.6590617808 3181734.85882391), (-147019.6590617808 3181734.85882391, -147049.6590617808 3181764.85882391), (-146719.6590617808 3181674.85882391, -146749.6590617808 3181674.85882391), (-146749.6590617808 3181674.85882391, -146869.6590617808 3181644.85882391))"
22486.0,22472.0,0.492,0.288,4919.87915714472,"MULTILINESTRING ((-141645.9758360321 3170497.661311724, -141671.5140081777 3170472.471713872), (-141645.9758360321 3170497.661311724, -141660.106504198 3170572.833371475), (-141660.106504198 3170572.833371475, -141663.9795693763 3170613.967228309), (-141663.9795693763 3170613.967228309, -141687.7767066582 3170697.671260167), (-141687.7767066582 3170697.671260167, -141707.1162120148 3170762.629309071), (-141707.1162120148 3170762.629309071, -141714.2547934881 3170796.563258833), (-141714.2547934881 3170796.563258833, -141742.5058415417 3170806.49581618), (-141742.5058415417 3170806.49581618, -141789.7711360416 3170805.772107362), (-141789.7711360416 3170805.772107362, -141820.2196563431 3170799.024011837), (-141820.2196563431 3170799.024011837, -141857.4657368646 3170809.154717959))"
22387.0,22486.0,0.704,0.415,7041.191319645451,"MULTILINESTRING ((-141857.4657368646 3170809.154717959, -141887.2248547327 3170822.941906715), (-141887.2248547327 3170822.941906715, -141914.7442552909 3170897.933310263), (-141914.7442552909 3170897.933310263, -141917.1648820798 3170908.794326136), (-141433.0736231485 3170929.809842399, -141473.2194792086 3170983.134515157), (-141473.2194792086 3170983.134515157, -141501.8580554814 3171007.073561239), (-141501.8580554814 3171007.073561239, -141522.0371987282 3171018.083033902), (-141522.0371987282 3171018.083033902, -141584.3662211689 3171047.707625847), (-141584.3662211689 3171047.707625847, -141641.5706592137 3171048.267904804), (-141641.5706592137 3171048.267904804, -141682.616878284 3171051.426341685), (-141682.616878284 3171051.426341685, -141715.6307904579 3171046.782311035), (-141715.6307904579 3171046.782311035, -141761.184431048 3171029.873510488), (-141761.184431048 3171029.873510488, -141812.6340070769 3170984.876461294), (-141812.6340070769 3170984.876461294, -141848.1533164563 3170970.440467058), (-141848.1533164563 3170970.440467058, -141900.1639498583 3170936.470674881), (-141900.1639498583 3170936.470674881, -141917.1648820798 3170908.794326136))"
22510.0,31525.0,0.457,0.026,4566.147726131945,"MULTILINESTRING ((-142855.6949743763 3170415.408852478, -142795.6949743763 3170415.408852478), (-142795.6949743763 3170415.408852478, -142796.4820527952 3170442.127051447), (-142739.2622758995 3170716.399022244, -142747.121825909 3170679.864745554), (-142747.121825909 3170679.864745554, -142810.7996222064 3170599.854351831), (-142810.7996222064 3170599.854351831, -142849.1450607576 3170561.652776373), (-142849.1450607576 3170561.652776373, -142883.6674009243 3170539.391523838), (-142883.6674009243 3170539.391523838, -142869.3794480559 3170508.917025315), (-142869.3794480559 3170508.917025315, -142834.2381116109 3170467.389267188), (-142834.2381116109 3170467.389267188, -142796.4820527952 3170442.127051447))"
23611.0,31610.0,0.245,0.056,2450.424132834509,"MULTILINESTRING ((-151555.7895768998 3182922.203294386, -151555.3828304288 3182873.181066957), (-151555.7895768998 3182922.203294386, -151569.6117936629 3182927.56382053), (-151555.3828304288 3182873.181066957, -151531.7723976656 3182835.331917057), (-151531.7723976656 3182835.331917057, -151501.6301123219 3182815.126334736), (-151501.6301123219 3182815.126334736, -151445.5623638605 3182796.013559962), (-151445.5623638605 3182796.013559962, -151416.0320896518 3182788.82156723))"
31559.0,23611.0,1.773,0.113,17733.60322723752,"MULTILINESTRING ((-150444.2236612012 3182639.740547035, -150496.9154243416 3182647.329401315), (-150444.2236612012 3182639.740547035, -150429.6117936629 3182657.56382053), (-150496.9154243416 3182647.329401315, -150532.1672895859 3182660.923852771), (-150532.1672895859 3182660.923852771, -150563.9303022122 3182665.514774305), (-150563.9303022122 3182665.514774305, -150598.9983726087 3182694.052656572), (-150598.9983726087 3182694.052656572, -150638.4968189997 3182706.394124541), (-150638.4968189997 3182706.394124541, -150690.5140559312 3182721.525559428), (-150690.5140559312 3182721.525559428, -150767.770991886 3182680.649997003), (-150767.770991886 3182680.649997003, -150794.8229493511 3182656.719533248), (-150794.8229493511 3182656.719533248, -150814.9794702558 3182600.94585151), (-150814.9794702558 3182600.94585151, -150851.3770600945 3182541.990071733), (-150851.3770600945 3182541.990071733, -150870.3142214496 3182517.743888943), (-150870.3142214496 3182517.743888943, -150929.5704528125 3182510.407668884), (-150929.5704528125 3182510.407668884, -150958.250223319 3182497.375264856), (-150958.250223319 3182497.375264856, -150994.0059179478 3182472.15007634), (-150994.0059179478 3182472.15007634, -151015.9814351233 3182444.949981909), (-151015.9814351233 3182444.949981909, -151039.0577684619 3182425.536383309), (-151039.0577684619 3182425.536383309, -151054.619524576 3182391.146160507), (-151054.619524576 3182391.146160507, -151077.4420350724 3182383.016165835), (-151077.4420350724 3182383.016165835, -151093.1771297804 3182373.663273621), (-151093.1771297804 3182373.663273621, -151105.1181148467 3182363.795461441), (-151105.1181148467 3182363.795461441, -151054.489842842 3182456.825405873), (-151416.0320896518 3182788.82156723, -151339.6876046821 3182774.434695391), (-151339.6876046821 3182774.434695391, -151305.2727231132 3182760.427294104), (-151305.2727231132 3182760.427294104, -151260.249988204 3182756.715195716), (-151260.249988204 3182756.715195716, -151212.1939609448 3182743.572924762), (-151212.1939609448 3182743.572924762, -151134.6936856571 3182738.397013862), (-151134.6936856571 3182738.397013862, -151116.1188604611 3182715.925742956), (-150998.6392900974 3182700.840590811, -151006.5823572222 3182651.937995081), (-150998.6392900974 3182700.840590811, -151034.8950334118 3182673.936777218), (-151006.5823572222 3182651.937995081, -151017.8404751778 3182614.864194096), (-151017.8404751778 3182614.864194096, -151031.2620774894 3182550.377516362), (-151031.2620774894 3182550.377516362, -151036.8985147909 3182503.806581622), (-151036.8985147909 3182503.806581622, -151054.489842842 3182456.825405873), (-150399.6117936629 3182627.56382053, -150429.6117936629 3182657.56382053), (-151034.8950334118 3182673.936777218, -151069.0231922135 3182669.434976715), (-151069.0231922135 3182669.434976715, -151099.9103547451 3182672.24203766), (-151099.9103547451 3182672.24203766, -151116.1188604611 3182715.925742956))"
28439.0,31668.0,0.456,0.554,4556.525712627376,"MULTILINESTRING ((-147588.4168886543 3183281.679652645, -147529.7407409919 3183239.22562787), (-147588.4168886543 3183281.679652645, -147622.6505172725 3183350.931683), (-147622.6505172725 3183350.931683, -147640.5517041935 3183386.094340738), (-147640.5517041935 3183386.094340738, -147639.60956543 3183408.078475053), (-147462.7733772191 3183318.225586556, -147503.29498785 3183422.481286661), (-147462.7733772191 3183318.225586556, -147453.7061653945 3183294.406446392), (-147453.7061653945 3183294.406446392, -147479.1566952671 3183260.481123804), (-147479.1566952671 3183260.481123804, -147529.7407409919 3183239.22562787))"
26857.0,23232.0,0.418,0.138,4181.21571735442,"MULTILINESTRING ((-133619.2200114299 3181210.5147849, -133648.7056122126 3181177.54986089), (-133619.2200114299 3181210.5147849, -133586.9670326728 3181235.17759004), (-133586.9670326728 3181235.17759004, -133556.1255384849 3181273.936352262), (-133548.3879466106 3181308.780694822, -133556.1255384849 3181273.936352262), (-133548.3879466106 3181308.780694822, -133546.8902499441 3181347.34404805), (-133546.8902499441 3181347.34404805, -133544.9143117766 3181383.307707088), (-133544.9143117766 3181383.307707088, -133555.028084709 3181414.709469878), (-133555.028084709 3181414.709469878, -133549.7240071364 3181453.761297047), (-133549.7240071364 3181453.761297047, -133562.245223698 3181498.438903108), (-133650.6764664518 3181125.887863379, -133648.7056122126 3181177.54986089))"
28921.0,26857.0,0.751,0.159,7508.43394171719,"MULTILINESTRING ((-133562.3784226954 3181520.036670288, -133562.245223698 3181498.438903108), (-133562.3784226954 3181520.036670288, -133382.5574586396 3181848.65838363), (-133222.2292688607 3181972.319381187, -133257.0782036638 3181974.115283193), (-133222.2292688607 3181972.319381187, -133214.1655273109 3181958.3427871), (-133257.0782036638 3181974.115283193, -133298.2140119124 3181943.09007704), (-133298.2140119124 3181943.09007704, -133323.6887091108 3181926.541734763), (-133323.6887091108 3181926.541734763, -133382.5574586396 3181848.65838363), (-133244.1655273109 3181868.3427871, -133214.1655273109 3181928.3427871), (-133214.1655273109 3181928.3427871, -133214.1655273109 3181958.3427871))"
19916.0,19910.0,0.322,0.201,3221.54480677775,"MULTILINESTRING ((-150072.130468348 3183004.360711636, -150038.9392384636 3183005.274099892), (-150038.9392384636 3183005.274099892, -149994.5697352293 3183013.859921541), (-149994.5697352293 3183013.859921541, -149950.3253477368 3183023.35667287), (-149950.3253477368 3183023.35667287, -149869.3196531772 3183040.91704422), (-149869.3196531772 3183040.91704422, -149800.0398925527 3183053.806036109), (-149800.0398925527 3183053.806036109, -149756.2085412255 3183064.639291692))"
19910.0,31732.0,0.665,0.155,6645.885941183065,"MULTILINESTRING ((-150606.099761935 3183054.158460108, -150474.161306065 3183040.753898416), (-150606.099761935 3183054.158460108, -150563.5856515348 3183061.137548914), (-150474.161306065 3183040.753898416, -150359.6458962792 3183026.356454184), (-150359.6458962792 3183026.356454184, -150285.4380385844 3183018.312727693), (-150285.4380385844 3183018.312727693, -150169.3703359316 3183006.070221348), (-150169.3703359316 3183006.070221348, -150112.7051866613 3183004.418588461), (-150112.7051866613 3183004.418588461, -150072.130468348 3183004.360711636), (-150563.5856515348 3183061.137548914, -150503.5856515348 3183121.137548914))"
